Channel 	Counts	 
17970 	0 	
17990 	0 	
18010 	0 	
18030 	0 	
18050 	0 	
18070 	0 	
18090 	0 	
18110 	0 	
18130 	0 	
18150 	0 	
18170 	0 	
18190 	0 	
18210 	0 	
18230 	0 	
18250 	0 	
18270 	0 	
18290 	0 	
18310 	0 	
18330 	0 	
18350 	0 	
18370 	0 	
18390 	0 	
18410 	0 	
18430 	0 	
18450 	0 	
18470 	0 	
18490 	0 	
18510 	0 	
18530 	0 	
18550 	0 	
18570 	0 	
18590 	0 	
18610 	0 	
18630 	0 	
18650 	0 	
18670 	0 	
18690 	0 	
18710 	0 	
18730 	0 	
18750 	0 	
18770 	0 	
18790 	0 	
18810 	0 	
18830 	0 	
18850 	0 	
18870 	0 	
18890 	0 	
18910 	0 	
18930 	0 	
18950 	0 	
18970 	0 	
18990 	0 	
19010 	0 	
19030 	0 	
19050 	0 	
19070 	0 	
19090 	0 	
19110 	0 	
19130 	0 	
19150 	0 	
19170 	0 	
19190 	0 	
19210 	0 	
19230 	0 	
19250 	1 	
19270 	0 	
19290 	0 	
19310 	0 	
19330 	0 	
19350 	0 	
19370 	0 	
19390 	0 	
19410 	0 	
19430 	0 	
19450 	0 	
19470 	0 	
19490 	0 	
19510 	0 	
19530 	0 	
19550 	0 	
19570 	0 	
19590 	0 	
19610 	0 	
19630 	0 	
19650 	0 	
19670 	0 	
19690 	0 	
19710 	0 	
19730 	0 	
19750 	0 	
19770 	0 	
19790 	0 	
19810 	0 	
19830 	0 	
19850 	0 	
19870 	0 	
19890 	0 	
19910 	0 	
19930 	0 	
19950 	0 	
19970 	0 	
19990 	0 	
20010 	0 	
20030 	0 	
20050 	0 	
20070 	0 	
20090 	0 	
20110 	0 	
20130 	0 	
20150 	0 	
20170 	0 	
20190 	0 	
20210 	0 	
20230 	0 	
20250 	1 	
20270 	0 	
20290 	0 	
20310 	0 	
20330 	0 	
20350 	0 	
20370 	0 	
20390 	0 	
20410 	0 	
20430 	0 	
20450 	0 	
20470 	0 	
20490 	0 	
20510 	0 	
20530 	0 	
20550 	0 	
20570 	0 	
20590 	0 	
20610 	0 	
20630 	0 	
20650 	0 	
20670 	0 	
20690 	0 	
20710 	0 	
20730 	0 	
20750 	0 	
20770 	0 	
20790 	0 	
20810 	0 	
20830 	0 	
20850 	0 	
20870 	0 	
20890 	0 	
20910 	0 	
20930 	0 	
20950 	0 	
20970 	0 	
20990 	0 	
21010 	0 	
21030 	0 	
21050 	0 	
21070 	0 	
21090 	0 	
21110 	0 	
21130 	0 	
21150 	0 	
21170 	0 	
21190 	0 	
21210 	0 	
21230 	0 	
21250 	0 	
21270 	0 	
21290 	0 	
21310 	0 	
21330 	0 	
21350 	0 	
21370 	0 	
21390 	0 	
21410 	0 	
21430 	0 	
21450 	0 	
21470 	0 	
21490 	0 	
21510 	0 	
21530 	0 	
21550 	0 	
21570 	0 	
21590 	0 	
21610 	0 	
21630 	0 	
21650 	0 	
21670 	0 	
21690 	0 	
21710 	0 	
21730 	0 	
21750 	0 	
21770 	0 	
21790 	0 	
21810 	0 	
21830 	0 	
21850 	0 	
21870 	0 	
21890 	0 	
21910 	0 	
21930 	0 	
21950 	0 	
21970 	0 	
21990 	0 	
22010 	0 	
22030 	0 	
22050 	0 	
22070 	0 	
22090 	0 	
22110 	0 	
22130 	0 	
22150 	0 	
22170 	0 	
22190 	0 	
22210 	0 	
22230 	0 	
22250 	0 	
22270 	0 	
22290 	0 	
22310 	0 	
22330 	0 	
22350 	0 	
22370 	0 	
22390 	0 	
22410 	0 	
22430 	0 	
22450 	0 	
22470 	0 	
22490 	0 	
22510 	0 	
22530 	0 	
22550 	0 	
22570 	0 	
22590 	0 	
22610 	0 	
22630 	0 	
22650 	0 	
22670 	0 	
22690 	0 	
22710 	0 	
22730 	0 	
22750 	0 	
22770 	0 	
22790 	0 	
22810 	0 	
22830 	0 	
22850 	0 	
22870 	0 	
22890 	0 	
22910 	0 	
22930 	0 	
22950 	0 	
22970 	0 	
22990 	0 	
23010 	0 	
23030 	0 	
23050 	0 	
23070 	0 	
23090 	0 	
23110 	0 	
23130 	0 	
23150 	0 	
23170 	0 	
23190 	0 	
23210 	0 	
23230 	0 	
23250 	0 	
23270 	0 	
23290 	0 	
23310 	0 	
23330 	0 	
23350 	0 	
23370 	0 	
23390 	0 	
23410 	0 	
23430 	0 	
23450 	0 	
23470 	0 	
23490 	0 	
23510 	0 	
23530 	0 	
23550 	0 	
23570 	0 	
23590 	0 	
23610 	0 	
23630 	0 	
23650 	0 	
23670 	0 	
23690 	0 	
23710 	0 	
23730 	0 	
23750 	0 	
23770 	0 	
23790 	0 	
23810 	0 	
23830 	0 	
23850 	0 	
23870 	0 	
23890 	0 	
23910 	0 	
23930 	0 	
23950 	0 	
23970 	0 	
23990 	0 	
24010 	0 	
24030 	0 	
24050 	0 	
24070 	0 	
24090 	0 	
24110 	0 	
24130 	0 	
24150 	0 	
24170 	0 	
24190 	0 	
24210 	0 	
24230 	0 	
24250 	0 	
24270 	0 	
24290 	0 	
24310 	0 	
24330 	0 	
24350 	0 	
24370 	0 	
24390 	0 	
24410 	0 	
24430 	0 	
24450 	0 	
24470 	0 	
24490 	0 	
24510 	0 	
24530 	0 	
24550 	0 	
24570 	0 	
24590 	0 	
24610 	0 	
24630 	0 	
24650 	0 	
24670 	0 	
24690 	0 	
24710 	0 	
24730 	0 	
24750 	0 	
24770 	0 	
24790 	0 	
24810 	0 	
24830 	0 	
24850 	0 	
24870 	0 	
24890 	0 	
24910 	0 	
24930 	0 	
24950 	0 	
24970 	0 	
24990 	0 	
25010 	0 	
25030 	0 	
25050 	0 	
25070 	0 	
25090 	0 	
25110 	0 	
25130 	0 	
25150 	0 	
25170 	0 	
25190 	0 	
25210 	0 	
25230 	0 	
25250 	0 	
25270 	0 	
25290 	0 	
25310 	0 	
25330 	0 	
25350 	0 	
25370 	0 	
25390 	0 	
25410 	0 	
25430 	0 	
25450 	0 	
25470 	0 	
25490 	1 	
25510 	0 	
25530 	0 	
25550 	0 	
25570 	0 	
25590 	0 	
25610 	0 	
25630 	0 	
25650 	0 	
25670 	0 	
25690 	0 	
25710 	0 	
25730 	0 	
25750 	0 	
25770 	0 	
25790 	0 	
25810 	0 	
25830 	0 	
25850 	0 	
25870 	0 	
25890 	0 	
25910 	0 	
25930 	0 	
25950 	0 	
25970 	0 	
25990 	0 	
26010 	0 	
26030 	0 	
26050 	0 	
26070 	0 	
26090 	0 	
26110 	0 	
26130 	0 	
26150 	0 	
26170 	0 	
26190 	0 	
26210 	0 	
26230 	0 	
26250 	0 	
26270 	0 	
26290 	0 	
26310 	0 	
26330 	1 	
26350 	0 	
26370 	0 	
26390 	0 	
26410 	0 	
26430 	0 	
26450 	0 	
26470 	0 	
26490 	0 	
26510 	0 	
26530 	0 	
26550 	0 	
26570 	0 	
26590 	0 	
26610 	0 	
26630 	0 	
26650 	0 	
26670 	0 	
26690 	0 	
26710 	0 	
26730 	0 	
26750 	0 	
26770 	0 	
26790 	0 	
26810 	0 	
26830 	0 	
26850 	0 	
26870 	0 	
26890 	0 	
26910 	0 	
26930 	0 	
26950 	0 	
26970 	0 	
26990 	0 	
27010 	0 	
27030 	0 	
27050 	0 	
27070 	0 	
27090 	0 	
27110 	0 	
27130 	0 	
27150 	0 	
27170 	0 	
27190 	0 	
27210 	0 	
27230 	0 	
27250 	0 	
27270 	0 	
27290 	0 	
27310 	0 	
27330 	0 	
27350 	0 	
27370 	0 	
27390 	0 	
27410 	0 	
27430 	0 	
27450 	0 	
27470 	0 	
27490 	0 	
27510 	0 	
27530 	0 	
27550 	0 	
27570 	0 	
27590 	0 	
27610 	0 	
27630 	0 	
27650 	0 	
27670 	0 	
27690 	0 	
27710 	0 	
27730 	0 	
27750 	0 	
27770 	0 	
27790 	0 	
27810 	0 	
27830 	0 	
27850 	0 	
27870 	0 	
27890 	0 	
27910 	0 	
27930 	0 	
27950 	1 	
27970 	0 	
27990 	0 	
28010 	0 	
28030 	0 	
28050 	0 	
28070 	0 	
28090 	0 	
28110 	0 	
28130 	0 	
28150 	0 	
28170 	0 	
28190 	0 	
28210 	0 	
28230 	0 	
28250 	0 	
28270 	0 	
28290 	0 	
28310 	0 	
28330 	0 	
28350 	0 	
28370 	0 	
28390 	0 	
28410 	0 	
28430 	0 	
28450 	0 	
28470 	0 	
28490 	0 	
28510 	0 	
28530 	0 	
28550 	0 	
28570 	0 	
28590 	0 	
28610 	0 	
28630 	0 	
28650 	0 	
28670 	0 	
28690 	0 	
28710 	0 	
28730 	0 	
28750 	0 	
28770 	0 	
28790 	0 	
28810 	0 	
28830 	0 	
28850 	0 	
28870 	0 	
28890 	0 	
28910 	0 	
28930 	0 	
28950 	0 	
28970 	0 	
28990 	0 	
29010 	0 	
29030 	0 	
29050 	0 	
29070 	0 	
29090 	0 	
29110 	0 	
29130 	0 	
29150 	0 	
29170 	0 	
29190 	0 	
29210 	0 	
29230 	0 	
29250 	0 	
29270 	0 	
29290 	0 	
29310 	0 	
29330 	0 	
29350 	0 	
29370 	0 	
29390 	0 	
29410 	0 	
29430 	0 	
29450 	0 	
29470 	0 	
29490 	0 	
29510 	0 	
29530 	0 	
29550 	0 	
29570 	0 	
29590 	0 	
29610 	0 	
29630 	0 	
29650 	0 	
29670 	0 	
29690 	0 	
29710 	0 	
29730 	0 	
29750 	0 	
29770 	0 	
29790 	0 	
29810 	0 	
29830 	0 	
29850 	0 	
29870 	0 	
29890 	0 	
29910 	0 	
29930 	0 	
29950 	0 	
29970 	0 	
29990 	0 	
30010 	0 	
30030 	0 	
30050 	0 	
30070 	0 	
30090 	0 	
30110 	0 	
30130 	0 	
30150 	0 	
30170 	0 	
30190 	0 	
30210 	0 	
30230 	0 	
30250 	0 	
30270 	0 	
30290 	0 	
30310 	0 	
30330 	0 	
30350 	0 	
30370 	0 	
30390 	0 	
30410 	0 	
30430 	0 	
30450 	0 	
30470 	0 	
30490 	0 	
30510 	0 	
30530 	0 	
30550 	0 	
30570 	0 	
30590 	0 	
30610 	0 	
30630 	0 	
30650 	0 	
30670 	0 	
30690 	0 	
30710 	0 	
30730 	0 	
30750 	0 	
30770 	0 	
30790 	0 	
30810 	0 	
30830 	0 	
30850 	0 	
30870 	0 	
30890 	0 	
30910 	0 	
30930 	0 	
30950 	0 	
30970 	0 	
30990 	0 	
31010 	0 	
31030 	0 	
31050 	0 	
31070 	0 	
31090 	0 	
31110 	0 	
31130 	0 	
31150 	0 	
31170 	0 	
31190 	0 	
31210 	0 	
31230 	0 	
31250 	0 	
31270 	0 	
31290 	0 	
31310 	0 	
31330 	0 	
31350 	0 	
31370 	0 	
31390 	0 	
31410 	0 	
31430 	0 	
31450 	0 	
31470 	0 	
31490 	0 	
31510 	0 	
31530 	0 	
31550 	0 	
31570 	0 	
31590 	0 	
31610 	0 	
31630 	0 	
31650 	0 	
31670 	0 	
31690 	0 	
31710 	0 	
31730 	0 	
31750 	0 	
31770 	0 	
31790 	0 	
31810 	0 	
31830 	0 	
31850 	0 	
31870 	0 	
31890 	0 	
31910 	0 	
31930 	0 	
31950 	0 	
31970 	0 	
31990 	0 	
32010 	0 	
32030 	0 	
32050 	0 	
32070 	0 	
32090 	0 	
32110 	0 	
32130 	0 	
32150 	0 	
32170 	0 	
32190 	0 	
32210 	0 	
32230 	0 	
32250 	0 	
32270 	0 	
32290 	0 	
32310 	0 	
32330 	0 	
32350 	0 	
32370 	0 	
32390 	0 	
32410 	0 	
32430 	0 	
32450 	0 	
32470 	0 	
32490 	0 	
32510 	0 	
32530 	0 	
32550 	0 	
32570 	0 	
32590 	0 	
32610 	0 	
32630 	0 	
32650 	0 	
32670 	0 	
32690 	0 	
32710 	0 	
32730 	0 	
32750 	0 	
32770 	0 	
32790 	0 	
32810 	0 	
32830 	0 	
32850 	0 	
32870 	0 	
32890 	0 	
32910 	0 	
32930 	0 	
32950 	0 	
32970 	0 	
32990 	0 	
33010 	0 	
33030 	0 	
33050 	0 	
33070 	0 	
33090 	0 	
33110 	0 	
33130 	0 	
33150 	0 	
33170 	0 	
33190 	0 	
33210 	0 	
33230 	0 	
33250 	0 	
33270 	0 	
33290 	0 	
33310 	0 	
33330 	0 	
33350 	0 	
33370 	0 	
33390 	0 	
33410 	0 	
33430 	0 	
33450 	0 	
33470 	0 	
33490 	0 	
33510 	0 	
33530 	0 	
33550 	0 	
33570 	0 	
33590 	0 	
33610 	0 	
33630 	0 	
33650 	0 	
33670 	0 	
33690 	0 	
33710 	0 	
33730 	0 	
33750 	0 	
33770 	0 	
33790 	0 	
33810 	0 	
33830 	0 	
33850 	0 	
33870 	0 	
33890 	0 	
33910 	0 	
33930 	0 	
33950 	0 	
33970 	1 	
33990 	0 	
34010 	0 	
34030 	0 	
34050 	0 	
34070 	0 	
34090 	0 	
34110 	0 	
34130 	0 	
34150 	0 	
34170 	0 	
34190 	0 	
34210 	0 	
34230 	0 	
34250 	0 	
34270 	0 	
34290 	0 	
34310 	0 	
34330 	0 	
34350 	0 	
34370 	0 	
34390 	0 	
34410 	0 	
34430 	0 	
34450 	0 	
34470 	0 	
34490 	0 	
34510 	0 	
34530 	0 	
34550 	0 	
34570 	0 	
34590 	0 	
34610 	0 	
34630 	0 	
34650 	0 	
34670 	0 	
34690 	0 	
34710 	0 	
34730 	0 	
34750 	0 	
34770 	0 	
34790 	0 	
34810 	0 	
34830 	0 	
